age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,capital,workclass.missing,native-country.missing
31,?,8,Divorced,?,Own-child,White,Male,75,United-States,<=50K,0,1,0
38,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,0,0,0
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
38,Private,12,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
32,Local-gov,8,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,0,0,0
54,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,0,0,0
26,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
20,Private,9,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
26,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,48,United-States,<=50K,0,0,0
34,Local-gov,8,Divorced,Protective-serv,Unmarried,White,Male,40,Portugal,<=50K,0,0,0
30,Private,8,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,0,0,0
17,Private,6,Never-married,Craft-repair,Own-child,White,Male,16,United-States,<=50K,0,0,0
31,Private,8,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
20,?,9,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0,1,0
41,Private,8,Divorced,Craft-repair,Unmarried,White,Female,50,United-States,<=50K,1506,0,0
71,?,3,Married-civ-spouse,?,Husband,White,Male,24,United-States,<=50K,-2149,1,0
61,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
47,Self-emp-not-inc,10,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0,0,0
21,Private,9,Never-married,Other-service,Own-child,White,Male,25,United-States,<=50K,0,0,0
31,Private,3,Never-married,Machine-op-inspct,Other-relative,White,Female,20,Mexico,<=50K,0,0,0
31,Private,8,Divorced,Craft-repair,Unmarried,White,Male,55,United-States,<=50K,0,0,0
45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0,0,0
29,Private,11,Never-married,Tech-support,Own-child,White,Male,40,United-States,<=50K,0,0,0
57,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,4386,0,0
40,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0,0,0
26,Private,12,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,<=50K,0,0,0
35,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
18,Private,9,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
41,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0,0,0
41,Private,9,Divorced,Tech-support,Unmarried,Black,Female,36,United-States,<=50K,0,0,0
36,Private,6,Never-married,Craft-repair,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
21,Private,9,Never-married,Sales,Own-child,Black,Female,20,United-States,<=50K,0,0,0
28,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,30,?,<=50K,0,0,1
45,Private,8,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0,0,0
31,Private,8,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
20,State-gov,9,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Protective-serv,Wife,White,Female,15,United-States,>50K,0,0,0
55,Self-emp-inc,8,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0,0,0
21,?,9,Never-married,?,Own-child,White,Female,25,United-States,<=50K,0,1,0
43,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,3103,0,0
33,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
34,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
28,Private,12,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,0,0,0
42,Private,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Italy,<=50K,0,0,0
46,Private,12,Never-married,Prof-specialty,Not-in-family,Black,Female,44,United-States,>50K,0,0,0
21,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0,0,0
29,Local-gov,6,Divorced,Other-service,Unmarried,Black,Female,20,United-States,<=50K,0,0,0
48,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,0,0,0
66,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,?,<=50K,0,0,1
29,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K,0,0,0
73,Self-emp-inc,5,Widowed,Sales,Unmarried,White,Female,40,Canada,<=50K,0,0,0
39,Private,6,Married-civ-spouse,Other-service,Husband,Black,Male,37,United-States,<=50K,2635,0,0
34,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
45,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
42,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0,0,0
42,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,-1672,0,0
17,Private,5,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K,0,0,0
45,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,<=50K,0,0,0
60,Private,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
27,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,50,United-States,<=50K,0,0,0
51,Private,15,Divorced,Craft-repair,Not-in-family,White,Female,60,United-States,>50K,4787,0,0
44,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,-1902,0,0
65,Self-emp-not-inc,8,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K,0,0,0
36,Local-gov,12,Never-married,Protective-serv,Not-in-family,Black,Male,40,United-States,<=50K,0,0,0
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K,0,0,0
64,?,9,Married-civ-spouse,?,Husband,White,Male,15,United-States,<=50K,3411,1,0
45,Private,8,Married-spouse-absent,Other-service,Unmarried,Black,Female,60,United-States,>50K,0,0,0
32,Private,12,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,0,0,0
40,Self-emp-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
28,Private,12,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,0,0,0
18,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0,0,0
35,?,5,Divorced,?,Unmarried,White,Female,16,?,<=50K,0,1,1
26,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,0,0,0
61,Private,13,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,0,0,0
47,Federal-gov,11,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K,0,0,0
29,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,35,United-States,>50K,0,0,0
72,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,42,United-States,<=50K,2653,0,0
32,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,Japan,<=50K,0,0,0
73,Private,9,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,>50K,0,0,0
17,Private,3,Never-married,Farming-fishing,Other-relative,Other,Male,40,Mexico,<=50K,0,0,0
25,Private,8,Never-married,Exec-managerial,Other-relative,White,Male,40,United-States,<=50K,0,0,0
58,Private,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0,0,0
33,Private,6,Never-married,Adm-clerical,Unmarried,Black,Female,38,United-States,<=50K,0,0,0
20,Private,9,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
34,Private,8,Divorced,Exec-managerial,Own-child,White,Male,44,United-States,<=50K,0,0,0
36,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,2885,0,0
34,Private,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,4650,0,0
60,Private,8,Divorced,Priv-house-serv,Unmarried,White,Female,99,United-States,<=50K,0,0,0
32,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0,0,0
42,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0,0,0
19,Self-emp-not-inc,9,Never-married,Other-service,Own-child,White,Female,22,United-States,<=50K,0,0,0
32,Self-emp-not-inc,8,Separated,Sales,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
41,Local-gov,12,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0,0,0
29,Private,4,Never-married,Sales,Not-in-family,White,Female,48,United-States,<=50K,0,0,0
26,Private,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0,0,0
33,Private,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
44,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,<=50K,0,0,0
27,Private,12,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,50,Laos,<=50K,0,0,0
43,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
52,Private,11,Separated,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0,0,0
31,Private,2,Never-married,Other-service,Own-child,White,Male,40,Mexico,<=50K,0,0,0
63,Private,8,Widowed,Exec-managerial,Unmarried,White,Male,50,United-States,>50K,0,0,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0,0,0
25,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,-1887,0,0
37,Federal-gov,8,Divorced,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K,0,0,0
19,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
33,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0,0,0
48,Private,8,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0,0,0
36,Private,8,Divorced,Transport-moving,Unmarried,White,Male,43,?,<=50K,0,0,1
37,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,20,Canada,>50K,0,0,0
27,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
45,Private,2,Married-civ-spouse,Transport-moving,Husband,White,Male,38,Mexico,<=50K,0,0,0
51,Private,10,Divorced,Tech-support,Unmarried,Black,Female,48,United-States,<=50K,0,0,0
25,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0,0,0
60,Private,8,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
34,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0,0,0
33,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0,0,0
55,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0,0,0
47,Local-gov,8,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,<=50K,4650,0,0
33,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0,0,0
31,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0,0,0
27,Self-emp-not-inc,8,Never-married,Farming-fishing,Own-child,White,Male,80,United-States,<=50K,0,0,0
36,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,17,United-States,<=50K,0,0,0
67,?,8,Widowed,?,Not-in-family,White,Female,15,United-States,<=50K,2329,1,0
36,?,8,Married-civ-spouse,?,Husband,White,Male,15,United-States,<=50K,0,1,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
52,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,0,0,0
52,Private,8,Married-civ-spouse,Farming-fishing,Husband,Other,Male,49,Mexico,<=50K,0,0,0
41,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
23,Private,4,Never-married,Machine-op-inspct,Other-relative,White,Female,40,Mexico,<=50K,0,0,0
45,Self-emp-not-inc,12,Divorced,Prof-specialty,Not-in-family,White,Male,35,United-States,<=50K,0,0,0
58,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Wife,White,Female,35,?,>50K,-1977,0,1
33,Private,12,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,>50K,0,0,0
41,State-gov,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,48,United-States,>50K,0,0,0
20,Private,6,Never-married,Other-service,Own-child,Black,Male,40,United-States,<=50K,0,0,0
67,?,13,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K,0,1,0
53,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
17,Private,6,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,<=50K,0,0,0
34,Local-gov,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,0,0,0
29,Private,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
34,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,0,0,0
24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
18,Private,9,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,0,0,0
51,Local-gov,4,Married-civ-spouse,Other-service,Wife,White,Female,38,Puerto-Rico,<=50K,0,0,0
39,Private,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0,0,0
38,Local-gov,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
46,Private,12,Married-civ-spouse,Other-service,Husband,White,Male,30,United-States,>50K,0,0,0
35,State-gov,8,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0,0,0
33,Private,12,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,0,0,0
28,Private,9,Married-civ-spouse,Transport-moving,Wife,White,Female,45,United-States,<=50K,0,0,0
38,Private,2,Married-civ-spouse,Sales,Husband,White,Male,40,Mexico,<=50K,0,0,0
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Dominican-Republic,>50K,0,0,0
18,Private,8,Never-married,Craft-repair,Own-child,White,Male,30,United-States,<=50K,0,0,0
90,Private,9,Divorced,Sales,Unmarried,Black,Female,37,United-States,<=50K,0,0,0
45,Private,11,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0,0,0
22,Private,9,Never-married,Farming-fishing,Own-child,White,Male,12,United-States,<=50K,0,0,0
29,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0,0,0
48,Private,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
43,Private,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,-1887,0,0
41,Private,8,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
32,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,38,United-States,<=50K,0,0,0
38,Private,8,Divorced,Sales,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
54,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,>50K,-1887,0,0
38,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
47,Private,12,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K,-2258,0,0
42,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,<=50K,0,0,0
25,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,35,United-States,<=50K,0,0,0
38,Private,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K,0,0,0
40,Local-gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,-1876,0,0
19,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Female,37,United-States,<=50K,0,0,0
54,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,0,0,0
26,Self-emp-inc,12,Never-married,Adm-clerical,Own-child,White,Female,50,United-States,<=50K,0,0,0
61,?,12,Never-married,?,Not-in-family,White,Male,7,United-States,>50K,0,1,0
25,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0,0,0
57,Private,9,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
41,Self-emp-not-inc,8,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,-1590,0,0
55,Private,11,Divorced,Other-service,Not-in-family,White,Female,52,United-States,<=50K,0,0,0
17,Private,6,Never-married,Other-service,Own-child,White,Female,12,United-States,<=50K,0,0,0
41,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0,0,0
55,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
39,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
23,Private,1,Never-married,Farming-fishing,Not-in-family,White,Male,36,Mexico,<=50K,0,0,0
61,Self-emp-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
23,Private,12,Never-married,Tech-support,Not-in-family,White,Female,20,United-States,<=50K,0,0,0
34,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
47,Private,8,Married-civ-spouse,Protective-serv,Wife,Black,Female,40,United-States,<=50K,0,0,0
36,State-gov,9,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0,0,0
27,?,8,Never-married,?,Not-in-family,White,Female,25,United-States,<=50K,0,1,0
36,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
34,Local-gov,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0,0,0
68,Private,5,Married-civ-spouse,Sales,Husband,White,Male,16,United-States,<=50K,0,0,0
56,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,United-States,<=50K,0,0,0
54,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
66,?,3,Never-married,?,Other-relative,Black,Male,30,United-States,<=50K,0,1,0
35,Private,7,Divorced,Protective-serv,Other-relative,White,Male,40,United-States,<=50K,0,0,0
62,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0,0,0
20,Private,9,Never-married,Adm-clerical,Own-child,White,Male,40,Yugoslavia,<=50K,0,0,0
52,Local-gov,10,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
69,State-gov,8,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,<=50K,0,0,0
31,Self-emp-not-inc,8,Divorced,Craft-repair,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
55,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,3464,0,0
29,Private,14,Never-married,Prof-specialty,Own-child,White,Male,50,United-States,<=50K,0,0,0
